title,description,action,adventure,animation,biography,comedy,crime,documentary,drama,family,fantasy,film_noir,history,horror,music,musical,mystery,romance,sci_fi,short,sport,superhero,thriller,war,western,poster_path
Freaks Out,"Rome, 1943: Matilde, Cencio, Fulvio and Mario are the main attractions of the ""Mezza Piotta Circus"" run by Israel, meanwhile someone starts looking for the four freaks with a plan that could change the fate of the whole world.",0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,./data/war/freaks_out.jpg
Freaky Friday,"An overworked mother and her daughter do not get along. When they switch bodies, each is forced to adapt to the other's life for one freaky Friday.",0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,./data/family/freaky_friday.jpg
Freddy vs. Jason,"Freddy Krueger and Jason Voorhees return to terrorize the teenagers of Elm Street. Only this time, they're out to get each other, too.",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,./data/horror/freddy_vs__jason.jpg
Free Guy,"A bank teller discovers that he's actually an NPC inside a brutal, open world video game.",1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,./data/action/free_guy.jpg
Free Solo,Alex Honnold attempts to become the first person to ever free solo climb El Capitan.,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,./data/documentary/free_solo.jpg
Free State of Jones,A disillusioned Confederate army deserter returns to Mississippi and leads a militia of fellow deserters and women in an uprising against the corrupt local Confederate government.,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,./data/western/free_state_of_jones.jpg
Freedom Writers,"A young teacher inspires her class of at-risk students to learn tolerance, apply themselves and pursue education beyond high school.",0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,./data/biography/freedom_writers.jpg
Fresh,"FRESH follows Noa (Daisy Edgar-Jones), who meets the alluring Steve (Sebastian Stan) at a grocery store and - given her frustration with dating apps - takes a chance and gives him her number.",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,./data/comedy/fresh.jpg
Fresh Meat: Jeffrey Dahmer,"This grisly documentary centers around the gruesome psychology of the infamous Jeffrey Dahmer, who lived the double-life of a cannibal.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,./data/documentary/fresh_meat__jeffrey_dahmer.jpg
Frida,"A biography of artist Frida Kahlo, who channeled the pain of a crippling injury and her tempestuous marriage into her work.",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,./data/biography/frida.jpg
Friday Night Lights,"A drama that follows the lives of the Dillon Panthers, one of the nation's best high school football teams, and their head coach Eric Taylor.",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,./data/sport/friday_night_lights.jpg
Friday the 13th,"A group of camp counselors trying to reopen a summer camp called Crystal Lake, which has a grim past, are stalked by a mysterious killer.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,./data/horror/friday_the_13th.jpg
Friday the 13th Part 2,"Five years after the events of the first film, a summer camp next to the infamous Camp Crystal Lake is preparing to open, but the legend of Jason is weighing heavy on the proceedings.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,./data/mystery/friday_the_13th_part_2.jpg
Friday the 13th: The Final Chapter,"After being announced dead and taken to a morgue, Jason Voorhees spontaneously revives, escapes from the hospital, and stalks a group of friends renting a house in the countryside near Crystal Lake.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,./data/horror/friday_the_13th__the_final_chapter.jpg
Friendly Persuasion,The pacifist attitude of a Quaker family is tested as a result of the American Civil War.,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,./data/family/friendly_persuasion.jpg
Friends,Follows the personal and professional lives of six twenty to thirty-something-year-old friends living in Manhattan.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,./data/comedy/friends.jpg
Friends with Benefits,"A young man and woman decide to take their friendship to the next level without becoming a couple, but soon discover that adding sex only leads to complications.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,./data/romance/friends_with_benefits.jpg
Friends: The Reunion,An unscripted Friends reunion special.,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,./data/biography/friends__the_reunion.jpg
Fright Night,"When a nice new neighbor moves in next door, Charley discovers that he is an ancient vampire who preys on the community. Can he save his neighborhood from the creature with the help of the famous ""vampire killer"", Peter Vincent?",0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,./data/comedy/fright_night.jpg
Fringe,An F.B.I. agent is forced to work with an institutionalized scientist and his son in order to rationalize a brewing storm of unexplained phenomena.,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,./data/mystery/fringe.jpg
From,"Unravel the mystery of a city in middle U.S.A. that imprisons everyone who enters. As the residents struggle to maintain a sense of normalcy and seek a way out, they must also survive the threats of the surrounding forest.",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,./data/horror/from.jpg
From Dusk Till Dawn,"Two criminals and their hostages unknowingly seek temporary refuge in a truck stop populated by vampires, with chaotic results.",1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,./data/action/from_dusk_till_dawn.jpg
From Here to Eternity,"At a U.S. Army base in 1941 Hawaii, a private is cruelly punished for not boxing on his unit's team, while his commanding officer's wife and top aide begin a tentative affair.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,./data/war/from_here_to_eternity.jpg
From Scratch,An American woman falls in love with a Sicilian man while studying abroad in Italy.,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,./data/drama/from_scratch.jpg
Frontier,"Follows Declan Harp, a half-Irish/half Cree Native-Canadian outlaw who is campaigning to breach the Hudson's Bay Company's monopoly on the fur trade in Canada.",0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,./data/history/frontier.jpg
Frosty the Snowman,A living snowman and a little girl struggle to elude a greedy magician who is after the snowman's magic hat.,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,./data/short/frosty_the_snowman.jpg
Frozen,"When the newly crowned Queen Elsa accidentally uses her power to turn things into ice to curse her home in infinite winter, her sister Anna teams up with a mountain man, his playful reindeer, and a snowman to change the weather condition.",0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,./data/adventure/frozen.jpg
Frozen II,"Anna, Elsa, Kristoff, Olaf and Sven leave Arendelle to travel to an ancient, autumn-bound forest of an enchanted land. They set out to find the origin of Elsa's powers in order to save their kingdom.",0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,./data/animation/frozen_ii.jpg
Frozen Planet,Focuses on life and the environment in both the Arctic and Antarctic.,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,./data/documentary/frozen_planet.jpg
Frozen Planet II,"Following life in the frozen regions of the planet, including polar bears, Siberian tigers, snow monkeys, and penguins.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,./data/documentary/frozen_planet_ii.jpg
Full House,A widowed broadcaster raises his three daughters with assistance from his rock'n'roll brother-in-law and his madcap best friend.,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,./data/family/full_house.jpg
Full Metal Jacket,A pragmatic U.S. Marine observes the dehumanizing effects the Vietnam War has on his fellow recruits from their brutal boot camp training to the bloody street fighting in Hue.,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,./data/war/full_metal_jacket.jpg
Fullmetal Alchemist: Brotherhood,Two brothers search for a Philosopher's Stone after an attempt to revive their deceased mother goes awry and leaves them in damaged physical forms.,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,./data/adventure/fullmetal_alchemist__brotherhood.jpg
Funny Face,An impromptu fashion shoot at a book store brings about a new fashion model discovery in the shop clerk.,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,./data/musical/funny_face.jpg
Funny Girl,"The life of Fanny Brice, famed comedienne and entertainer of the early 1900s. We see her rise to fame as a Ziegfeld girl, subsequent career, and her personal life, particularly her relationship with Nick Arnstein.",0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,./data/musical/funny_girl.jpg
Furious 7,Deckard Shaw seeks revenge against Dominic Toretto and his family for his comatose brother.,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,./data/superhero/furious_7.jpg
Furlough,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,./data/short/furlough.jpg
Fury,"When a wrongly-accused prisoner barely survives a lynch-mob attack and is presumed dead, he vindictively decides to fake his death and frame the mob for his supposed murder.",1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,./data/film_noir/fury.jpg
Futha Mucka,"Ryan helps take care of Sam, but when a minor mishap causes Sam to become Ryan's primary caregiver, things get weird.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,./data/short/futha_mucka.jpg
Futurama,"Philip J. Fry, a pizza delivery boy, is accidentally frozen in 1999 and thawed out on New Year's Eve 2999.",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,./data/adventure/futurama.jpg
Fyre,An exclusive behind the scenes look at the infamous unraveling of the Fyre music festival.,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,./data/documentary/fyre.jpg
G.I. Jane,A female Senator succeeds in enrolling a woman into Combined Reconnaissance Team training where everyone expects her to fail.,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,./data/war/g_i__jane.jpg
GLOW,A look at the personal and professional lives of a group of women who perform for a wrestling organization in Los Angeles during the 1980s.,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,./data/sport/glow.jpg
Gabby's Dollhouse,This colorful series leads preschoolers room to room through a fantastical dollhouse of delightful mini-worlds and irresistible kitty characters.,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,./data/musical/gabby_s_dollhouse.jpg
Gabriel Iglesias: Stadium Fluffy,"Features Gabriel ""Fluffy"" Iglesias as he talks about growing up in Los Angeles, an attempt at extortion towards him, and where he holds the record for receiving the highest fine on stage.",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,./data/documentary/gabriel_iglesias__stadium_fluffy.jpg
Galavant,A musical comedy adventure featuring a knight on a quest for love who helps a childish king to see the error of his ways.,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,./data/musical/galavant.jpg
Gallowwalkers,A cursed gunman (Snipes) whose victims come back from the dead recruits a young warrior to help in the fight against a gang of zombies.,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,./data/western/gallowwalkers.jpg
Game of Love,Vivien accompanies her partner Roy to his childhood home to prepare for the sale of the family estate. Their relationship is put into jeopardy when secrets from Roy's past are revealed.,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,./data/romance/game_of_love.jpg
Game of Thrones,"Nine noble families fight for control over the lands of Westeros, while an ancient enemy returns after being dormant for millennia.",1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,./data/action/game_of_thrones.jpg
Game of Thrones Conquest & Rebellion: An Animated History of the Seven Kingdoms,Aegon of House Targaryen sets out on his brave and bloody conquest to defeat the seven reigning families of Westeros. An impossible feat were it not for Aegon's possession of feared and ferocious dragons.,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,./data/war/game_of_thrones_conquest___rebellion__an_animated_history_of_the_seven_kingdoms.jpg
Gandhada Gudi,"An epic musical celebration of India's blessed land, precious culture and incredible stories at an unprecedented scale, complete with songs and the beauty of nature.",0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,./data/musical/gandhada_gudi.jpg
Gandhi,The life of the lawyer who became the famed leader of the Indian revolts against the British rule through his philosophy of nonviolent protest.,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,./data/biography/gandhi.jpg
Gangs of London,Tells the story of London being torn apart by the turbulent power struggles of its international gangs and the sudden power vacuum that's created when the head of London's most powerful crime family is assassinated.,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,./data/action/gangs_of_london.jpg
Gangubai Kathiawadi,"Duped and sold to a brothel, a young woman fearlessly reclaims her power, using underworld connections to preside over the world she was once a pawn in.",0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,./data/biography/gangubai_kathiawadi.jpg
Garfield in Disguise,"When Garfield and Odie are out trick-or-treating, they end up at a haunted house.",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,./data/short/garfield_in_disguise.jpg
Gaslit,A modern take on the 1970s political Watergate scandal centering on untold stories and forgotten characters of the time.,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,./data/biography/gaslit.jpg
Generation Kill,"A Rolling Stone reporter, embedded with The 1st Recon Marines chronicles his experiences during the first wave of the American-led assault on Baghdad in 2003.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,./data/war/generation_kill.jpg
Generation War,Five friends go out to war and promise each other to be back for Christmas.,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,./data/war/generation_war.jpg
Genius,"The life stories of history's greatest minds. From their days as young adults to their final years we see their discoveries, loves, relationships, causes, flaws and genius.",0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,./data/biography/genius.jpg
Gentleman Jack,"A dramatization of the life of lesbian trailblazer, voracious learner, and cryptic diarist Anne Lister.",0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,./data/biography/gentleman_jack.jpg
Gentlemen Prefer Blondes,"Showgirls Lorelei Lee and Dorothy Shaw travel to Paris, pursued by a private detective hired by the suspicious father of Lorelei's fiancé, as well as a rich, enamored old man and many other doting admirers.",0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,./data/musical/gentlemen_prefer_blondes.jpg
George & Tammy,A look at the romance between famed country musicians George Jones and Tammy Wynette.,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,./data/music/george___tammy.jpg
George of the Jungle,A man raised in the jungle by apes falls in love with a wealthy American heiress.,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,./data/family/george_of_the_jungle.jpg
Gerald's Game,"A couple tries to spice up their marriage in a remote lake house. After the husband dies unexpectedly, the wife is left handcuffed to their bed frame and must fight to survive and break free.",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,./data/horror/gerald_s_game.jpg
Geronimo: An American Legend,The story of the Apache chief and his armed resistance to the U.S. Government's subjugation of his people.,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,./data/western/geronimo__an_american_legend.jpg
Get Him to the Greek,A record company intern is hired to accompany out-of-control British rock star Aldous Snow to a concert at L.A.'s Greek Theater.,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,./data/music/get_him_to_the_greek.jpg
Get Out,"A young African-American visits his white girlfriend's parents for the weekend, where his simmering uneasiness about their reception of him eventually reaches a boiling point.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,./data/horror/get_out.jpg
Get Rich or Die Tryin',A tale of an inner city drug dealer who turns away from a life of crime to pursue his passion of rap music.,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,./data/music/get_rich_or_die_tryin_.jpg
Get Smart with Money,Economical advisers give out their tips on how to get smart with money and take control over your economy.,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,./data/documentary/get_smart_with_money.jpg
Gettysburg,"In 1863, the Northern and Southern forces fight at Gettysburg in the decisive battle of the American Civil War.",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,./data/history/gettysburg.jpg
Ghost Adventures,"Zak Bagans, Aaron Goodwin, Billy Tolley, and Jay Wasley investigate the scariest, most notorious, haunted places in the world.",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,./data/documentary/ghost_adventures.jpg
Ghost Rider,"When motorcycle rider Johnny Blaze sells his soul to the Devil to save his father's life, he is transformed into the Ghost Rider, the Devil's own bounty hunter, and is sent to hunt down sinners.",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,./data/superhero/ghost_rider.jpg
Ghost Rider: Spirit of Vengeance,"Johnny Blaze, tortured by the Ghost Rider's curse, gets a chance of redemption through protecting the Devil's son, whose father is pursuing him.",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,./data/superhero/ghost_rider__spirit_of_vengeance.jpg
